"RSV_ID","SKU_ID","DC_ID","GID_MKT_CD","RSV_QTY","LST_UPDT_DTTM","LST_UPDT_USER_ID","ORDER_NO","XPCT_SHP_DT"
"201808241423544857620","7669900120014","6066",US,2,2018-08-24 14:23:54,ECOM,,
"201808241326016118470","2029501020003","5934",US,1,2018-08-24 13:26:01,ECOM,,
"201808241337515769660","2846790520004","3795",US,1,2018-08-24 13:37:51,ECOM,,
"201808241422029207890","3454470120003","3997",US,1,2018-08-24 14:22:02,ECOM,,
"201808241432217141390","2842760420007","5522",US,1,2018-08-24 14:32:21,ECOM,,
"201808241437084379990","2163540121105","5929",US,1,2018-08-24 14:37:08,ECOM,,
"201808241437123939990","2857290320001","4518",US,1,2018-08-24 14:37:12,ECOM,,
"201808171446515949160","2808510324000","5609",US,1,2018-08-17 15:10:19,ordervalidate,TK8LFD2,
"201808241337172214720","2911900024000","5681",US,1,2018-08-24 13:37:17,ECOM,,
"201808231510095932370","2865150422000","5891",US,1,2018-08-23 15:56:29,ordervalidate,TK71BDD,
"201808221333234629920","2843610020012","3997",US,3,2018-08-22 13:51:24,ordervalidate,TK77JDJ,
"201808241337264272680","8296710321202","6523",US,1,2018-08-24 13:37:26,ECOM,,
"201808241327300783750","2887110021202","5260",US,1,2018-08-24 13:27:30,ECOM,,
"201808241422279065460","5024170020003","6235",US,1,2018-08-24 14:22:27,ECOM,,
"201808241457376675420","8272441220003","5145",US,1,2018-08-24 14:57:37,ECOM,,
"201808241425020831530","2840500120001","3264",US,1,2018-08-24 14:25:02,ECOM,,
"201808241503233925740","2200630123630","6367",US,3,2018-08-24 15:03:23,ECOM,,
"201808241432332209680","2842760320007","5522",US,1,2018-08-24 14:32:33,ECOM,,
"201808241432575109680","2862520022000","4515",US,1,2018-08-24 14:32:57,ECOM,,
"201808241505335814380","3392280123430","6367",US,3,2018-08-24 15:05:33,ECOM,,
"201808231822193805990","3404440020008","5609",US,1,2018-08-23 18:31:14,ordervalidate,TK70K9S,
"201808220135242040580","3531840020001","7179",US,1,2018-08-22 01:50:42,ordervalidate,TK79KX5,
"201808241432575495230","2865151622000","4515",US,1,2018-08-24 14:32:57,ECOM,,
"201808231457515369690","2865380023000","5891",US,1,2018-08-23 15:56:29,ordervalidate,TK71BDD,
"201808231823489750720","2922510120007","5609",US,1,2018-08-23 18:31:14,ordervalidate,TK70K9S,
"201808241132443919390","6128570120001","4515",US,1,2018-08-24 11:47:21,ordervalidate,TK6RY6Q,
"201808241432575680450","2863000022000","4515",US,1,2018-08-24 14:32:57,ECOM,,
"201808241437301975180","2191070425000","5824",US,1,2018-08-24 14:37:30,ECOM,,
"201808241438288611340","3401350120002","5912",US,1,2018-08-24 14:38:28,ECOM,,
"201808241320143172100","7722960220012","5851",US,1,2018-08-24 13:20:14,ECOM,,
"201808241524445400300","6025650021402","6043",US,1,2018-08-24 15:24:44,ECOM,,
"201808241522529938430","2218810620003","6128",US,1,2018-08-24 15:22:52,ECOM,,
"201808241358501975220","1448480920005","5589",US,1,2018-08-24 13:58:50,ECOM,,
"201808241513479924090","4809381321402","7194",US,1,2018-08-24 15:13:47,ECOM,,
"201808241346475716930","6024130020002","5045",US,1,2018-08-24 13:46:47,ECOM,,
"201808241518162032440","3801190120003","6484",US,1,2018-08-24 15:18:16,ECOM,,
"201808241350293491310","3400210020001","5963",US,1,2018-08-24 13:50:29,ECOM,,
"201808241341523018190","2862550221824","6615",US,1,2018-08-24 13:41:52,ECOM,,
"201808241418560415810","2878880320002","3295",US,1,2018-08-24 14:18:56,ECOM,,
"201808241304075413040","4990500220000","3900",US,1,2018-08-24 13:13:52,ordervalidate,TK6RV2V,
"201808241304075750080","2899750220002","3900",US,1,2018-08-24 13:13:52,ordervalidate,TK6RV2V,
"201808241304075904410","4378890420002","3900",US,1,2018-08-24 13:13:52,ordervalidate,TK6RV2V,
"201808241342242350520","3391730024000","5891",US,1,2018-08-24 13:42:24,ECOM,,
"201808241518369071300","2864600420001","5587",US,1,2018-08-24 15:18:36,ECOM,,
"201808191008485302680","2953604320002","5641",US,2,2018-08-19 10:22:57,ordervalidate,TK89LNN,
"201808241519125253500","2094780020005","5171",US,1,2018-08-24 15:19:12,ECOM,,
"201808241520489414100","2854030021824","5267",US,1,2018-08-24 15:20:48,ECOM,,
"201808241523067865740","2911890325000","3792",US,1,2018-08-24 15:23:06,ECOM,,
"201808241343176880850","8203540021202","6624",US,1,2018-08-24 13:43:17,ECOM,,
"201808241353273175580","2843620020008","6176",US,1,2018-08-24 13:53:27,ECOM,,
"201808241352293724690","1444491320003","3399",US,1,2018-08-24 13:52:29,ECOM,,
"201808241355242927870","1419040021201","6624",US,1,2018-08-24 13:55:24,ECOM,,
"201808241353273368300","2093130021106","6176",US,2,2018-08-24 13:53:27,ECOM,,
"201808221313593963920","8560450020003","3997",US,1,2018-08-22 13:51:24,ordervalidate,TK77JDJ,
"201808241421280815980","6025130421202","5338",US,1,2018-08-24 14:21:28,ECOM,,
"201808241359392920100","2856380220003","3422",US,1,2018-08-24 13:59:39,ECOM,,
"201808241404065520480","2035930221213","5338",US,1,2018-08-24 14:04:06,ECOM,,
"201808241404065694060","2842680020001","5338",US,1,2018-08-24 14:04:06,ECOM,,
"201808241410136972440","8209330020002","5891",US,1,2018-08-24 14:10:13,ECOM,,
"201808241426269349770","2854920220036","4232",US,1,2018-08-24 14:26:26,ECOM,,
"201808241431489148000","2853520520003","5696",US,1,2018-08-24 14:31:48,ECOM,,
"201808241343511483490","2856910220003","6169",US,1,2018-08-24 13:43:51,ECOM,,
"201808241357020477330","2086730120002","5921",US,1,2018-08-24 13:57:02,ECOM,,
"201808241338480030250","2863910223000","5049",US,1,2018-08-24 13:38:48,ECOM,,
"201808241400250440120","8235380120002","5045",US,1,2018-08-24 14:00:25,ECOM,,
"201808241341256188710","3390450020002","4579",US,1,2018-08-24 13:41:25,ECOM,,
"201808241401303879040","2855050020612","6142",US,1,2018-08-24 14:01:30,ECOM,,
"201808241417093642160","2907660020003","5979",US,1,2018-08-24 14:17:09,ECOM,,
"201808241343512168470","2858060125000","6169",US,1,2018-08-24 13:43:51,ECOM,,
"201808241425580495420","9379250620036","5966",US,1,2018-08-24 14:25:58,ECOM,,
"201808241350310431530","2070280520014","4578",US,1,2018-08-24 13:50:31,ECOM,,
"201808212312264770210","2071960120004","5892",US,1,2018-08-21 23:34:54,ordervalidate,TK79TYF,
"201808241057214277260","2058040520003","5688",US,1,2018-08-24 11:14:58,ordervalidate,TK6RT8D,
"201808241506095833750","8633860120002","5892",US,1,2018-08-24 15:06:09,ECOM,,
"201808241435251536430","2052680020008","5115",US,2,2018-08-24 14:35:25,ECOM,,
"201808241351397984980","2908320220008","5963",US,1,2018-08-24 13:51:39,ECOM,,
"201808241351529146260","2863890324000","3295",US,1,2018-08-24 13:51:52,ECOM,,
"201808221314180620110","8560460020003","3997",US,1,2018-08-22 13:51:24,ordervalidate,TK77JDJ,
"201808241510266177440","2195880020001","3491",US,1,2018-08-24 15:10:26,ECOM,,
"201808190926171166170","2838210120003","5368",US,2,2018-08-19 09:39:46,ordervalidate,TK89TY0,
"201808241118009787650","2191920120001","4515",US,1,2018-08-24 11:47:21,ordervalidate,TK6RY6Q,
"201808171645238857680","2953541520003","7208",US,1,2018-08-17 17:19:33,ordervalidate,TK8KHXF,
"201808171659048533260","2046581920003","7208",US,1,2018-08-17 17:19:33,ordervalidate,TK8KHXF,
"201808171659048856230","2046580620003","7208",US,1,2018-08-17 17:19:33,ordervalidate,TK8KHXF,
"201808241444578164970","2862830125000","6528",US,1,2018-08-24 14:44:57,ECOM,,
"201808241500464940300","2178713020002","5717",US,1,2018-08-24 15:00:46,ECOM,,
"201808241409005930530","3457580824000","5917",US,1,2018-08-24 14:09:00,ECOM,,
"201808241418054911830","2019910020002","3292",US,1,2018-08-24 14:18:05,ECOM,,
"201808241446053220300","3399460020003","6000",US,1,2018-08-24 14:46:05,ECOM,,
"201808241412042546080","8982330220004","5596",US,1,2018-08-24 14:12:04,ECOM,,
"201808241416342981800","3415260120009","5998",US,1,2018-08-24 14:16:34,ECOM,,
"201808241419251803180","7118610020005","6537",US,1,2018-08-24 14:19:25,ECOM,,
"201808241421028316550","2922510220007","6171",US,1,2018-08-24 14:21:02,ECOM,,
"201808241421137150930","3399480320002","6043",US,1,2018-08-24 14:21:13,ECOM,,
"201808241421410548440","2899730420002","4221",US,1,2018-08-24 14:21:41,ECOM,,
"201808241446196872750","6025650020002","3444",US,1,2018-08-24 14:46:19,ECOM,,
"201808241508123380680","2196280720004","5360",US,1,2018-08-24 15:08:12,ECOM,,
"201808241453421295810","2852870421218","5791",US,1,2018-08-24 14:53:42,ECOM,,
"201808241459348700810","2876621120004","3453",US,1,2018-08-24 14:59:34,ECOM,,
"201808241518423788310","5063930020001","5548",US,1,2018-08-24 15:18:42,ECOM,,
"201808241514226871390","8152020020402","4063",US,1,2018-08-24 15:14:22,ECOM,,
"201808241518185834620","3390390220004","5161",US,1,2018-08-24 15:18:18,ECOM,,
"201808231625490378180","2855840120001","5609",US,1,2018-08-23 16:29:03,ordervalidate,TK71755,
"201808241423233096010","2851170920003","4543",US,1,2018-08-24 14:23:23,ECOM,,
"201808241428109297770","3436330021105","5522",US,1,2018-08-24 14:28:10,ECOM,,
"201808212325038154630","8152020021602","5892",US,1,2018-08-21 23:34:54,ordervalidate,TK79TYF,
"201808241523268627020","2854920421218","4580",US,1,2018-08-24 15:23:26,ECOM,,
"201808231822321086420","3404440220008","5609",US,1,2018-08-23 18:31:14,ordervalidate,TK70K9S,
"201808241525249813890","7152180020602","3424",US,1,2018-08-24 15:25:24,ECOM,,
"201808241521037659920","1410810021218","6190",US,1,2018-08-24 15:21:03,ECOM,,
"201808241353223069080","2203940320002","6523",US,1,2018-08-24 13:53:22,ECOM,,
"201808241428301820140","6025660020202","3411",US,1,2018-08-24 14:28:30,ECOM,,
"201808241400535667880","1414270122300","5305",US,1,2018-08-24 14:00:53,ECOM,,
"201808241524180470570","2843620220008","4504",US,1,2018-08-24 15:24:18,ECOM,,
"201808241357163277740","2877203021105","5896",US,1,2018-08-24 13:57:16,ECOM,,
"201808241521184209640","7121240020006","4515",US,1,2018-08-24 15:21:18,ECOM,,
"201808241524445630710","2874250224000","6478",US,1,2018-08-24 15:24:44,ECOM,,
"201808241404081742180","1482080225000","6795",US,1,2018-08-24 14:04:08,ECOM,,
"201808241401120306760","1414270222300","5305",US,1,2018-08-24 14:01:12,ECOM,,
"201808241403535694340","2176380620001","6479",US,1,2018-08-24 14:03:53,ECOM,,
"201808241408271860540","9543470221107","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408272201120","2913180021108","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408272654240","8987090821107","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408272793500","8560470020003","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408273101670","2853320120036","5599",US,1,2018-08-24 14:08:27,ECOM,,
"201808241408277516320","2225620221107","6548",US,1,2018-08-24 14:08:27,ECOM,,
"201808241410458092190","3405720021224","4514",US,1,2018-08-24 14:10:45,ECOM,,
"201808241101158841990","2197740020003","5688",US,1,2018-08-24 11:14:58,ordervalidate,TK6RT8D,
"201808241457095562060","3395040021107","5790",US,1,2018-08-24 14:57:09,ECOM,,
"201808241342443706760","2856910220003","5963",US,1,2018-08-24 13:42:44,ECOM,,
"201808241458436326220","3398740220002","3921",US,1,2018-08-24 14:58:43,ECOM,,
"201808241404373108920","6364580320004","6145",US,1,2018-08-24 14:04:37,ECOM,,
"201808241349594073940","5254273921002","5367",US,1,2018-08-24 13:49:59,ECOM,,
"201808241353035748250","2838530021107","5889",US,1,2018-08-24 13:53:03,ECOM,,
"201808211538100336330","2842760420012","6443",US,1,2018-08-21 15:59:57,ordervalidate,TK7C97L,
"201808241420126391580","2074190720002","5522",US,1,2018-08-24 14:20:12,ECOM,,
"201808241405419046580","2910850520003","3423",US,1,2018-08-24 14:05:41,ECOM,,
"201808241424003808780","2865120323000","5583",US,1,2018-08-24 14:24:00,ECOM,,
"201808241353302179760","2060210320612","5831",US,1,2018-08-24 13:53:30,ECOM,,
"201808241434222454350","8568681320002","3997",US,1,2018-08-24 14:34:22,ECOM,,
"201808241356022305600","9543472721107","5896",US,1,2018-08-24 13:56:02,ECOM,,
"201808241426274916370","7570530320018","7524",US,1,2018-08-24 14:26:27,ECOM,,
"201808241442509353070","7570530320018","5998",US,1,2018-08-24 14:42:50,ECOM,,
"201808190907096108530","2197660020001","5368",US,2,2018-08-19 09:39:46,ordervalidate,TK89TY0,
"201808171026298451280","2852870320612","6153",US,1,2018-08-17 11:01:49,ordervalidate,TK8N1F3,
"201808241431270801800","2195790220003","6442",US,1,2018-08-24 14:31:27,ECOM,,
"201808190853219795810","2892630820003","5368",US,2,2018-08-19 08:56:01,ordervalidate,TK8V5YM,
"201808190851596195050","3406200120003","5887",US,1,2018-08-19 08:56:58,ordervalidate,TK8V5NV,
"201808211835371912410","3389870020001","682",US,1,2018-08-21 18:53:50,ordervalidate,TK7BCXY,
"201808231611218953770","2905140020008","5609",US,1,2018-08-23 16:29:03,ordervalidate,TK71755,
"201808182331106821820","2893050220002","6210",US,4,2018-08-18 23:38:14,ordervalidate,TK8B94V,
"201808241321360483790","2863910725000","5429",US,1,2018-08-24 13:21:36,ECOM,,
"201808241318216350030","6025650021202","3971",US,2,2018-08-24 13:18:21,ECOM,,
"201808182310022072730","2208430020003","6210",US,1,2018-08-18 23:17:06,ordervalidate,TK8BDJH,
"201808241319319979880","2016160920001","5612",US,1,2018-08-24 13:19:31,ECOM,,
"201808241319034509380","2867180325000","7213",US,1,2018-08-24 13:19:03,ECOM,,
"201808191059243620970","1167260024545","6481",US,2,2018-08-19 11:12:57,ordervalidate,TK89C9V,
"201808241321049735580","2058040720002","6552",US,1,2018-08-24 13:21:04,ECOM,,
"201808241323086670810","6746160022300","6515",US,1,2018-08-24 13:23:08,ECOM,,
"201808241341082337020","2171680020002","6000",US,1,2018-08-24 13:41:08,ECOM,,
"201808241331514304840","6214970020802","5328",US,1,2018-08-24 13:31:51,ECOM,,
"201808241347124965420","2891900220002","6523",US,1,2018-08-24 13:47:12,ECOM,,
"201808171442227056590","7813480321002","5609",US,1,2018-08-17 15:10:19,ordervalidate,TK8LFD2,
"201808241455465623080","3436170121107","5790",US,1,2018-08-24 14:55:46,ECOM,,
"201808241401185690320","2863070124000","3987",US,1,2018-08-24 14:01:18,ECOM,,
"201808241515227069210","2854070320003","5429",US,1,2018-08-24 15:15:22,ECOM,,
"201808241516167663580","9543472721107","5164",US,1,2018-08-24 15:16:16,ECOM,,
"201808190848526889330","8984810120004","5887",US,2,2018-08-19 08:56:58,ordervalidate,TK8V5NV,
"201808241517546266010","8579740221104","5975",US,1,2018-08-24 15:17:54,ECOM,,
"201808241518419268030","2224650320003","5927",US,1,2018-08-24 15:18:41,ECOM,,
"201808241456067738850","2195790720003","5996",US,1,2018-08-24 14:56:06,ECOM,,
"201808241514049302200","2876621120001","4546",US,1,2018-08-24 15:14:04,ECOM,,
"201808221707599232410","2876760021106","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808221707599682950","2876760121107","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808241414024988850","2039560121106","5732",US,1,2018-08-24 14:14:02,ECOM,,
"201808241327507340840","3407320020003","6528",US,1,2018-08-24 13:27:50,ECOM,,
"201808221707599922040","3404440020007","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808241425143318080","2854030021824","5267",US,1,2018-08-24 14:25:14,ECOM,,
"201808241429124870520","2042090021106","6509",US,1,2018-08-24 14:29:12,ECOM,,
"201808241430136766270","2843620220018","5587",US,4,2018-08-24 14:30:13,ECOM,,
"201808221708001752770","2855530120002","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808241430521009680","2857050420001","6552",US,1,2018-08-24 14:30:52,ECOM,,
"201808221708002539530","2855810420002","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808241431159721670","2071400021104","5824",US,1,2018-08-24 14:31:15,ECOM,,
"201808241436077925610","3797560121104","6499",US,1,2018-08-24 14:36:07,ECOM,,
"201808241431526769200","2859400620008","5900",US,1,2018-08-24 14:31:52,ECOM,,
"201808241431593127040","2215770220014","4579",US,1,2018-08-24 14:31:59,ECOM,,
"201808241436083529570","8982320020004","840",US,1,2018-08-24 14:36:08,ECOM,,
"201808241512147541450","2093130121108","4453",US,1,2018-08-24 15:12:14,ECOM,,
"201808241435461332420","2843620220006","6034",US,1,2018-08-24 14:35:46,ECOM,,
"201808241437018429560","2191070125000","5824",US,1,2018-08-24 14:37:01,ECOM,,
"201808241437078796990","2863950121824","3987",US,1,2018-08-24 14:37:07,ECOM,,
"201808241438035072380","3394410025000","5351",US,1,2018-08-24 14:38:03,ECOM,,
"201808241440233457080","4378081220003","5927",US,4,2018-08-24 14:40:23,ECOM,,
"201808241513105586260","1193840020001","3444",US,1,2018-08-24 15:13:10,ECOM,,
"201808191310363108770","2865150524000","5888",US,1,2018-08-19 13:43:29,ordervalidate,TK882YK,
"201808241415131556270","2865120324000","5930",US,1,2018-08-24 14:15:13,ECOM,,
"201808241416413084020","1446520320002","6236",US,1,2018-08-24 14:16:41,ECOM,,
"201808241512315636610","2842680320003","5910",US,1,2018-08-24 15:12:31,ECOM,,
"201808180505528707430","2876620020004","5650",US,1,2018-08-18 05:23:21,ordervalidate,TK8HSSK,
"201808241421067971000","2899730120002","4221",US,1,2018-08-24 14:21:06,ECOM,,
"201808231821021798830","2855811420001","5609",US,1,2018-08-23 18:31:14,ordervalidate,TK70K9S,
"201808211141069186860","6025660120602","6043",US,1,2018-08-21 12:13:57,ordervalidate,TK7DJR0,
"201808192020326226340","8579740521105","5766",US,1,2018-08-19 20:44:57,ordervalidate,TK83SY9,
"201808241414472727380","2202390423000","5626",US,1,2018-08-24 14:14:47,ECOM,,
"201808241503529451040","1446520320004","3339",US,1,2018-08-24 15:03:52,ECOM,,
"201808241503529623000","1446520320001","3339",US,1,2018-08-24 15:03:52,ECOM,,
"201808241348272802050","8258710020001","5481",US,2,2018-08-24 13:48:27,ECOM,,
"201808241350275949710","9543472721106","6617",US,1,2018-08-24 13:50:27,ECOM,,
"201808241432070004450","4378081120000","6229",US,1,2018-08-24 14:32:07,ECOM,,
"201808241356090908190","8205450020002","5679",US,1,2018-08-24 13:56:09,ECOM,,
"201808241356298168470","9543470621107","5896",US,1,2018-08-24 13:56:29,ECOM,,
"201808241400019944490","3400160120003","5969",US,1,2018-08-24 14:00:01,ECOM,,
"201808241422224827910","2873860323000","4212",US,1,2018-08-24 14:22:22,ECOM,,
"201808241404241749850","2910450720003","5468",US,1,2018-08-24 14:04:24,ECOM,,
"201808241428496051400","3394670020003","6571",US,1,2018-08-24 14:28:49,ECOM,,
"201808241429261400660","1478780823000","3283",US,1,2018-08-24 14:29:26,ECOM,,
"201808241512463095420","2846790620001","6499",US,1,2018-08-24 15:12:46,ECOM,,
"201808241401594348290","3407190020001","6180",US,1,2018-08-24 14:01:59,ECOM,,
"201808241500362044370","8989190020011","6547",US,1,2018-08-24 15:00:36,ECOM,,
"201808241514478190890","2863910224000","6456",US,1,2018-08-24 15:14:47,ECOM,,
"201808171435582120710","5254273921202","5609",US,1,2018-08-17 15:10:19,ordervalidate,TK8LFD2,
"201808241515364098120","2059340220028","3795",US,2,2018-08-24 15:15:36,ECOM,,
"201808241502560860450","2876620020000","6153",US,1,2018-08-24 15:02:56,ECOM,,
"201808241351037985820","2863910325000","3295",US,1,2018-08-24 13:51:03,ECOM,,
"201808241516359501760","2913180321106","6547",US,1,2018-08-24 15:16:35,ECOM,,
"201808241524104401790","1448480820003","6047",US,1,2018-08-24 15:24:10,ECOM,,
"201808241518013470270","1408580020007","5594",US,1,2018-08-24 15:18:01,ECOM,,
"201808241403235505810","9394450220612","6142",US,1,2018-08-24 14:03:23,ECOM,,
"201808241503022808420","2026470020009","6177",US,1,2018-08-24 15:03:02,ECOM,,
"201808241356065387790","6025130220402","6428",US,1,2018-08-24 13:56:06,ECOM,,
"201808241408180040310","8987090821108","3451",US,1,2018-08-24 14:08:18,ECOM,,
"201808241409038535560","2876621120004","5786",US,1,2018-08-24 14:09:03,ECOM,,
"201808241410310474190","2855160020036","6135",US,1,2018-08-24 14:10:31,ECOM,,
"201808241410311595260","2865150924000","3123",US,1,2018-08-24 14:10:31,ECOM,,
"201808241221211876700","2206870020003","7208",US,1,2018-08-24 12:28:18,ordervalidate,TK6RHFQ,
"201808212301000815690","6023900021602","5892",US,1,2018-08-21 23:34:54,ordervalidate,TK79TYF,
"201808241411186746800","1395530120003","5995",US,1,2018-08-24 14:11:18,ECOM,,
"201808241131438796460","2195780620001","4515",US,1,2018-08-24 11:47:21,ordervalidate,TK6RY6Q,
"201808241142240056390","2862670223000","3071",US,1,2018-08-24 11:48:26,ordervalidate,TK6RN56,
"201808241315372726770","2838530521108","5048",US,1,2018-08-24 13:15:37,ECOM,,
"201808241348493946200","2846830320003","5975",US,1,2018-08-24 13:48:49,ECOM,,
"201808241341166894550","4378890020003","6585",US,1,2018-08-24 13:41:16,ECOM,,
"201808241458521379690","3400230020004","6082",US,1,2018-08-24 14:58:52,ECOM,,
"201808241403377654600","2842760320014","3977",US,1,2018-08-24 14:03:37,ECOM,,
"201808241343547091380","2842680320003","3464",US,1,2018-08-24 13:43:54,ECOM,,
"201808241344263060830","2198670120002","5569",US,1,2018-08-24 13:44:26,ECOM,,
"201808201742313280690","8222510720006","6489",US,1,2018-08-20 17:49:20,ordervalidate,TK7XY2G,
"201808241403377838500","7570530320014","3977",US,1,2018-08-24 14:03:37,ECOM,,
"201808241404217652960","8578470220003","3372",US,1,2018-08-24 14:04:21,ECOM,,
"201808241518502449120","1456903223132","5238",US,1,2018-08-24 15:18:50,ECOM,,
"201808241520562113550","1482602923000","5998",US,1,2018-08-24 15:20:56,ECOM,,
"201808231507561340680","7734920322000","5891",US,1,2018-08-23 15:56:29,ordervalidate,TK71BDD,
"201808241404475339150","2020480120002","5912",US,1,2018-08-24 14:04:47,ECOM,,
"201808231507561151070","9379250120036","5891",US,1,2018-08-23 15:56:29,ordervalidate,TK71BDD,
"201808241520562444210","2865151223000","5120",US,2,2018-08-24 15:20:56,ECOM,,
"201808241409111425720","7734920124000","3987",US,1,2018-08-24 14:09:11,ECOM,,
"201808241521432082530","2874270124000","6478",US,1,2018-08-24 15:21:43,ECOM,,
"201808241521487490500","2052210221106","6509",US,1,2018-08-24 15:21:48,ECOM,,
"201808241523068049020","3457580425000","3792",US,1,2018-08-24 15:23:06,ECOM,,
"201808241523097956320","2208360220003","5927",US,1,2018-08-24 15:23:09,ECOM,,
"201808241524374346510","1487760420008","4545",US,1,2018-08-24 15:24:37,ECOM,,
"201808241524421957780","8204450021602","6588",US,1,2018-08-24 15:24:42,ECOM,,
"201808241321113354900","7739492320002","5357",US,1,2018-08-24 13:21:11,ECOM,,
"201808211209577856180","3389870120002","3071",US,2,2018-08-21 12:13:42,ordervalidate,TK7DXVV,
"201808241447478416280","2225350521105","5522",US,1,2018-08-24 14:47:47,ECOM,,
"201808241432354108880","2838290020002","5431",US,1,2018-08-24 14:32:35,ECOM,,
"201808241451560838750","2868770021824","5304",US,1,2018-08-24 14:51:56,ECOM,,
"201808241433052269550","2232860020000","3499",US,1,2018-08-24 14:33:05,ECOM,,
"201808241434364180280","2839980020002","5840",US,1,2018-08-24 14:34:36,ECOM,,
"201808231524540521640","2907750220002","5934",US,1,2018-08-23 15:42:27,ordervalidate,TK71DVW,
"201808241520265615940","5077440420003","6153",US,1,2018-08-24 15:20:26,ECOM,,
"201808241453209361990","2093130521106","5811",US,2,2018-08-24 14:53:20,ECOM,,
"201808241521535272240","2225350121107","6173",US,1,2018-08-24 15:21:53,ECOM,,
"201808190839205092490","2030610120002","5368",US,1,2018-08-19 08:44:45,ordervalidate,TK8V72G,
"201808231625568581790","2855840520001","5609",US,1,2018-08-23 16:29:03,ordervalidate,TK71755,
"201808241458593251560","2837950020004","3453",US,1,2018-08-24 14:58:59,ECOM,,
"201808241459190353070","2853600221218","5791",US,1,2018-08-24 14:59:19,ECOM,,
"201808241525341242810","2187380220013","5585",US,1,2018-08-24 15:25:34,ECOM,,
"201808241506259374500","3457580623000","5594",US,1,2018-08-24 15:06:25,ECOM,,
"201808241507212449190","2037020324000","5351",US,1,2018-08-24 15:07:21,ECOM,,
"201808241523124819560","2016520020003","5780",US,1,2018-08-24 15:23:12,ECOM,,
"201808241318255274720","2193720320003","5345",US,1,2018-08-24 13:18:25,ECOM,,
"201808241524348692180","6364580320001","5934",US,2,2018-08-24 15:24:34,ECOM,,
"201808241317533325200","3395610021107","6558",US,1,2018-08-24 13:17:53,ECOM,,
"201808221707598802830","2035080321107","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808221707599437750","2196820121107","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808221708000680160","2196280120001","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808221708001096060","2855810120003","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808221708002350620","2855810020001","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808221708002927490","2855810820001","5411",US,1,2018-08-22 17:12:34,ordervalidate,TK76WPD,
"201808241320302373840","2074190520001","5612",US,1,2018-08-24 13:20:30,ECOM,,
"201808241336304236060","2205630023000","6070",US,1,2018-08-24 13:36:30,ECOM,,
"201808241327116894350","3392160020002","5271",US,1,2018-08-24 13:27:11,ECOM,,
"201808241325312360180","2865150523000","5949",US,1,2018-08-24 13:25:31,ECOM,,
"201808241333281764540","2229970120003","6596",US,1,2018-08-24 13:33:28,ECOM,,
"201808241336290758180","3394720020003","6528",US,1,2018-08-24 13:36:29,ECOM,,
"201808241419516230730","2041650121105","5930",US,1,2018-08-24 14:19:51,ECOM,,
"201808241422209871890","2913890020002","4517",US,1,2018-08-24 14:22:20,ECOM,,
"201808241441298023600","2844010220002","5359",US,1,2018-08-24 14:41:29,ECOM,,
"201808241426241739800","9543470221106","5751",US,2,2018-08-24 14:26:24,ECOM,,
"201808241426241899210","2913180121106","5751",US,1,2018-08-24 14:26:24,ECOM,,
"201808241426242033250","2913180421106","5751",US,1,2018-08-24 14:26:24,ECOM,,
"201808241427093780170","2867860023000","6445",US,1,2018-08-24 14:27:09,ECOM,,
"201808241427095973480","4787573224000","6211",US,1,2018-08-24 14:27:09,ECOM,,
"201808241428058131180","2028341420001","5365",US,1,2018-08-24 14:28:05,ECOM,,
"201808241524576711070","2046500021002","5311",US,1,2018-08-24 15:24:57,ECOM,,
"201808241436546522800","2845520025000","3339",US,1,2018-08-24 14:36:54,ECOM,,
"201808241438139270730","5077441220001","5271",US,1,2018-08-24 14:38:13,ECOM,,
"201808171659048324070","3413380020003","7208",US,1,2018-08-17 17:19:33,ordervalidate,TK8KHXF,
"201808241329422456040","3390640020003","6524",US,1,2018-08-24 13:29:42,ECOM,,
"201808241339022172030","2865150623000","5692",US,1,2018-08-24 13:39:02,ECOM,,
"201808191312078343380","2865150925000","5888",US,1,2018-08-19 13:43:29,ordervalidate,TK882YK,
"201808171659048703800","2046582120003","7208",US,1,2018-08-17 17:19:33,ordervalidate,TK8KHXF,
"201808241442114677360","2839280120006","5359",US,1,2018-08-24 14:42:11,ECOM,,
"201808241442403194320","2056190020001","5389",US,1,2018-08-24 14:42:40,ECOM,,
"201808241302274959650","7669900020016","3994",US,3,2018-08-24 13:08:52,ordervalidate,TK6RC17,
